Year,Period,Scheme_description,Residence_county,Recipients
2020,4,Jobseekers Benefit,Roscommon,713
2020,4,Widows Non Contributory Pension,Roscommon,27
2020,4,Maternity Benefit,Sligo,402
2020,4,One Parent Family Payment,Sligo,540
2020,4,Parents Benefit,Sligo,101
2020,4,Paternity Benefit,Sligo,82
2020,4,Pandemic Unemployment Claim,Sligo,6367
2020,4,Jobseekers Allowance,Sligo,2926
2020,4,Jobseekers Benefit,Sligo,806
2020,4,Widows Non Contributory Pension,Sligo,18
2020,4,Maternity Benefit,Tipperary,904
2020,4,One Parent Family Payment,Tipperary,1537
2020,4,Parents Benefit,Tipperary,236
2020,4,Paternity Benefit,Tipperary,210
2020,4,Pandemic Unemployment Claim,Tipperary,13186
2020,4,Jobseekers Allowance,Tipperary,6523
2020,4,Jobseekers Benefit,Tipperary,1836
2020,4,Widows Non Contributory Pension,Tipperary,64
2020,4,Maternity Benefit,Waterford,600
2020,4,One Parent Family Payment,Waterford,1328
2020,4,Parents Benefit,Waterford,160
2020,4,Paternity Benefit,Waterford,118
2020,4,Pandemic Unemployment Claim,Waterford,11113
2020,4,Jobseekers Allowance,Waterford,6244
2020,4,Jobseekers Benefit,Waterford,1405
2020,4,Widows Non Contributory Pension,Waterford,20
2020,4,Maternity Benefit,Westmeath,572
2020,4,One Parent Family Payment,Westmeath,812
2020,4,Parents Benefit,Westmeath,143
2020,4,Paternity Benefit,Westmeath,121
2020,4,Pandemic Unemployment Claim,Westmeath,8547
2020,4,Jobseekers Allowance,Westmeath,3681
2020,4,Jobseekers Benefit,Westmeath,1083
2020,4,Widows Non Contributory Pension,Westmeath,29
2020,4,Maternity Benefit,Wexford,810
2020,4,One Parent Family Payment,Wexford,1527
2020,4,Parents Benefit,Wexford,192
2020,4,Paternity Benefit,Wexford,200
2020,4,Pandemic Unemployment Claim,Wexford,15179
2020,4,Jobseekers Allowance,Wexford,7400
2020,4,Jobseekers Benefit,Wexford,2301
2020,4,Widows Non Contributory Pension,Wexford,51
2020,4,Maternity Benefit,Wicklow,820
2020,4,One Parent Family Payment,Wicklow,1208
2020,4,Parents Benefit,Wicklow,191
2020,4,Paternity Benefit,Wicklow,178
2020,4,Pandemic Unemployment Claim,Wicklow,14697
2020,4,Jobseekers Allowance,Wicklow,4797
2020,4,Jobseekers Benefit,Wicklow,1974
2020,4,Widows Non Contributory Pension,Wicklow,34
2021,1,Back to Work Scheme Family Dividend,Carlow,97
2021,1,Child Benefit,Carlow,8392
2021,1,Working Family Payment,Carlow,784
2021,1,Back to Work Scheme Family Dividend,Cavan,63
2021,1,Child Benefit,Cavan,10612
2021,1,Working Family Payment,Cavan,1165
2021,1,Back to Work Scheme Family Dividend,Clare,64
2021,1,Child Benefit,Clare,15549
2021,1,Working Family Payment,Clare,1135
2021,1,Back to Work Scheme Family Dividend,Cork,368
2021,1,Child Benefit,Cork,71039
2021,1,Working Family Payment,Cork,5155
2021,1,Back to Work Scheme Family Dividend,Donegal,199
2021,1,Child Benefit,Donegal,20319
2021,1,Working Family Payment,Donegal,2542
2021,1,Back to Work Scheme Family Dividend,Dublin,1018
2021,1,Child Benefit,Dublin,172616
2021,1,Working Family Payment,Dublin,11845
2021,1,Back to Work Scheme Family Dividend,Galway,157
2021,1,Child Benefit,Galway,32814
2021,1,Working Family Payment,Galway,2313
2021,1,Back to Work Scheme Family Dividend,Kerry,101
2021,1,Child Benefit,Kerry,17890
2021,1,Working Family Payment,Kerry,1475
2021,1,Back to Work Scheme Family Dividend,Kildare,199
2021,1,Child Benefit,Kildare,34189
2021,1,Working Family Payment,Kildare,2147
2021,1,Back to Work Scheme Family Dividend,Kilkenny,66
2021,1,Child Benefit,Kilkenny,12936
2021,1,Working Family Payment,Kilkenny,963
2021,1,Back to Work Scheme Family Dividend,Laois,121
2021,1,Child Benefit,Laois,12377
2021,1,Working Family Payment,Laois,1044
2021,1,Back to Work Scheme Family Dividend,Leitrim,23
2021,1,Child Benefit,Leitrim,4235
2021,1,Working Family Payment,Leitrim,360
2021,1,Back to Work Scheme Family Dividend,Limerick,107
2021,1,Child Benefit,Limerick,24999
2021,1,Working Family Payment,Limerick,2142
2021,1,Back to Work Scheme Family Dividend,Longford,41
2021,1,Child Benefit,Longford,5878
2021,1,Working Family Payment,Longford,733
2021,1,Back to Work Scheme Family Dividend,Louth,119
2021,1,Child Benefit,Louth,18555
2021,1,Working Family Payment,Louth,1880
2021,1,Back to Work Scheme Family Dividend,Mayo,68
2021,1,Child Benefit,Mayo,15779
2021,1,Working Family Payment,Mayo,1348
2021,1,Back to Work Scheme Family Dividend,Meath,133
2021,1,Child Benefit,Meath,30972
2021,1,Working Family Payment,Meath,1989
2021,1,Back to Work Scheme Family Dividend,Monaghan,41
2021,1,Child Benefit,Monaghan,8291
2021,1,Working Family Payment,Monaghan,949
2021,1,Back to Work Scheme Family Dividend,Offaly,59
2021,1,Child Benefit,Offaly,10565
2021,1,Working Family Payment,Offaly,964
2021,1,Back to Work Scheme Family Dividend,Roscommon,46
2021,1,Child Benefit,Roscommon,8399
2021,1,Working Family Payment,Roscommon,736
2021,1,Back to Work Scheme Family Dividend,Sligo,70
2021,1,Child Benefit,Sligo,8073
2021,1,Working Family Payment,Sligo,678
2021,1,Back to Work Scheme Family Dividend,Tipperary,184
2021,1,Child Benefit,Tipperary,21205
2021,1,Working Family Payment,Tipperary,1896
2021,1,Back to Work Scheme Family Dividend,Waterford,133
2021,1,Child Benefit,Waterford,15636
2021,1,Working Family Payment,Waterford,1569
2021,1,Back to Work Scheme Family Dividend,Westmeath,67
2021,1,Child Benefit,Westmeath,12676
2021,1,Working Family Payment,Westmeath,1015
2021,1,Back to Work Scheme Family Dividend,Wexford,150
2021,1,Child Benefit,Wexford,20974
2021,1,Working Family Payment,Wexford,2114
2021,1,Back to Work Scheme Family Dividend,Wicklow,84
2021,1,Child Benefit,Wicklow,20365
2021,1,Working Family Payment,Wicklow,1139
2021,1,Carers Allowance,Carlow,1500
2021,1,Carers Benefit,Carlow,39
2021,1,Illness Benefit,Carlow,2005
2021,1,Disability Allowance,Carlow,2428
2021,1,Invalidity Pension,Carlow,1038
2021,1,Carers Allowance,Cavan,1547
2021,1,Carers Benefit,Cavan,80
2021,1,Illness Benefit,Cavan,2114
2021,1,Disability Allowance,Cavan,2338
2021,1,Invalidity Pension,Cavan,909
2021,1,Carers Allowance,Clare,2371
2021,1,Carers Benefit,Clare,118
2021,1,Illness Benefit,Clare,2781
2021,1,Disability Allowance,Clare,3832
2021,1,Invalidity Pension,Clare,1396
2021,1,Carers Allowance,Cork,10067
2021,1,Carers Benefit,Cork,507
2021,1,Illness Benefit,Cork,15028
2021,1,Disability Allowance,Cork,18975
2021,1,Invalidity Pension,Cork,8012
2021,1,Carers Allowance,Donegal,4437
2021,1,Carers Benefit,Donegal,166
2021,1,Illness Benefit,Donegal,3850
2021,1,Disability Allowance,Donegal,6204
2021,1,Invalidity Pension,Donegal,1705
2021,1,Carers Allowance,Dublin,19220
2021,1,Carers Benefit,Dublin,810
2021,1,Illness Benefit,Dublin,31562
2021,1,Disability Allowance,Dublin,36997
2021,1,Invalidity Pension,Dublin,13784
2021,1,Carers Allowance,Galway,4827
2021,1,Carers Benefit,Galway,271
2021,1,Illness Benefit,Galway,6694
2021,1,Disability Allowance,Galway,8577
2021,1,Invalidity Pension,Galway,2314
2021,1,Carers Allowance,Kerry,3311
2021,1,Carers Benefit,Kerry,167
2021,1,Illness Benefit,Kerry,3166
2021,1,Disability Allowance,Kerry,5767
2021,1,Invalidity Pension,Kerry,1796
2021,1,Carers Allowance,Kildare,3423
2021,1,Carers Benefit,Kildare,167
2021,1,Illness Benefit,Kildare,5257
2021,1,Disability Allowance,Kildare,5760
2021,1,Invalidity Pension,Kildare,2707
2021,1,Carers Allowance,Kilkenny,1852
2021,1,Carers Benefit,Kilkenny,75
2021,1,Illness Benefit,Kilkenny,2241
2021,1,Disability Allowance,Kilkenny,3124
2021,1,Invalidity Pension,Kilkenny,1156
2021,1,Carers Allowance,Laois,1907
2021,1,Carers Benefit,Laois,74
2021,1,Illness Benefit,Laois,2190
2021,1,Disability Allowance,Laois,2995
2021,1,Invalidity Pension,Laois,1128
2021,1,Carers Allowance,Leitrim,765
2021,1,Carers Benefit,Leitrim,53
2021,1,Illness Benefit,Leitrim,720
2021,1,Disability Allowance,Leitrim,1156
2021,1,Invalidity Pension,Leitrim,514
2021,1,Carers Allowance,Limerick,4883
2021,1,Carers Benefit,Limerick,190
2021,1,Illness Benefit,Limerick,5797
2021,1,Disability Allowance,Limerick,8065
2021,1,Invalidity Pension,Limerick,3534
2021,1,Carers Allowance,Longford,1214
2021,1,Carers Benefit,Longford,35
2021,1,Illness Benefit,Longford,1146
2021,1,Disability Allowance,Longford,1902
2021,1,Invalidity Pension,Longford,660
2021,1,Carers Allowance,Louth,2724
2021,1,Carers Benefit,Louth,124
2021,1,Illness Benefit,Louth,4397
2021,1,Disability Allowance,Louth,4460
2021,1,Invalidity Pension,Louth,1822
2021,1,Carers Allowance,Mayo,3022
2021,1,Carers Benefit,Mayo,137
2021,1,Illness Benefit,Mayo,3585
2021,1,Disability Allowance,Mayo,4514
2021,1,Invalidity Pension,Mayo,1503
2021,1,Carers Allowance,Meath,2793
2021,1,Carers Benefit,Meath,157
2021,1,Illness Benefit,Meath,5254
2021,1,Disability Allowance,Meath,4430
2021,1,Invalidity Pension,Meath,2096
2021,1,Carers Allowance,Monaghan,1151
2021,1,Carers Benefit,Monaghan,58
2021,1,Illness Benefit,Monaghan,2227
2021,1,Disability Allowance,Monaghan,1714
2021,1,Invalidity Pension,Monaghan,663
2021,1,Carers Allowance,Offaly,2207
2021,1,Carers Benefit,Offaly,72
2021,1,Illness Benefit,Offaly,2216
2021,1,Disability Allowance,Offaly,3124
2021,1,Invalidity Pension,Offaly,1221
2021,1,Carers Allowance,Roscommon,1594
2021,1,Carers Benefit,Roscommon,91
2021,1,Illness Benefit,Roscommon,1500
2021,1,Disability Allowance,Roscommon,2310
2021,1,Invalidity Pension,Roscommon,942
2021,1,Carers Allowance,Sligo,1405
2021,1,Carers Benefit,Sligo,79
2021,1,Illness Benefit,Sligo,1610
2021,1,Disability Allowance,Sligo,2419
2021,1,Invalidity Pension,Sligo,935
2021,1,Carers Allowance,Tipperary,4188
2021,1,Carers Benefit,Tipperary,171
2021,1,Illness Benefit,Tipperary,4014
2021,1,Disability Allowance,Tipperary,6688
2021,1,Invalidity Pension,Tipperary,2491
2021,1,Carers Allowance,Waterford,2427
2021,1,Carers Benefit,Waterford,107
2021,1,Illness Benefit,Waterford,3632
2021,1,Disability Allowance,Waterford,4243
2021,1,Invalidity Pension,Waterford,1765
2021,1,Carers Allowance,Westmeath,2142
2021,1,Carers Benefit,Westmeath,105
2021,1,Illness Benefit,Westmeath,2157
2021,1,Disability Allowance,Westmeath,3417
2021,1,Invalidity Pension,Westmeath,1361
2021,1,Carers Allowance,Wexford,3892
2021,1,Carers Benefit,Wexford,125
2021,1,Illness Benefit,Wexford,4434
2021,1,Disability Allowance,Wexford,5927
2021,1,Invalidity Pension,Wexford,2195
2021,1,Carers Allowance,Wicklow,2431
2021,1,Carers Benefit,Wicklow,90
2021,1,Illness Benefit,Wicklow,2958
2021,1,Disability Allowance,Wicklow,4148
2021,1,Invalidity Pension,Wicklow,1549
2021,1,State Pension Contributory,Carlow,5246
2021,1,State Pension Non Contributory,Carlow,1296
2021,1,Widow(er)'s Contributory Pension,Carlow,1550
2021,1,State Pension Contributory,Cavan,6127
2021,1,State Pension Non Contributory,Cavan,2282
2021,1,Widow(er)'s Contributory Pension,Cavan,1809
2021,1,State Pension Contributory,Clare,11241
2021,1,State Pension Non Contributory,Clare,3283
2021,1,Widow(er)'s Contributory Pension,Clare,3150
2021,1,State Pension Contributory,Cork,48158
2021,1,State Pension Non Contributory,Cork,9809
2021,1,Widow(er)'s Contributory Pension,Cork,13946
2021,1,State Pension Contributory,Donegal,12431
2021,1,State Pension Non Contributory,Donegal,7209
2021,1,Widow(er)'s Contributory Pension,Donegal,3617
2021,1,State Pension Contributory,Dublin,112717
2021,1,State Pension Non Contributory,Dublin,15215
2021,1,Widow(er)'s Contributory Pension,Dublin,30856
2021,1,State Pension Contributory,Galway,20087
2021,1,State Pension Non Contributory,Galway,7238
2021,1,Widow(er)'s Contributory Pension,Galway,5765
2021,1,State Pension Contributory,Kerry,13766
2021,1,State Pension Non Contributory,Kerry,4837
2021,1,Widow(er)'s Contributory Pension,Kerry,4002
2021,1,State Pension Contributory,Kildare,16630
2021,1,State Pension Non Contributory,Kildare,2393
2021,1,Widow(er)'s Contributory Pension,Kildare,4852
2021,1,State Pension Contributory,Kilkenny,8557
2021,1,State Pension Non Contributory,Kilkenny,2076
2021,1,Widow(er)'s Contributory Pension,Kilkenny,2386
2021,1,State Pension Contributory,Laois,5890
2021,1,State Pension Non Contributory,Laois,1631
2021,1,Widow(er)'s Contributory Pension,Laois,1864
2021,1,State Pension Contributory,Leitrim,3141
2021,1,State Pension Non Contributory,Leitrim,1153
2021,1,Widow(er)'s Contributory Pension,Leitrim,1036
2021,1,State Pension Contributory,Limerick,18046
2021,1,State Pension Non Contributory,Limerick,3960
2021,1,Widow(er)'s Contributory Pension,Limerick,5199
2021,1,State Pension Contributory,Longford,3718
2021,1,State Pension Non Contributory,Longford,1267
2021,1,Widow(er)'s Contributory Pension,Longford,1070
2021,1,State Pension Contributory,Louth,11019
2021,1,State Pension Non Contributory,Louth,2447
2021,1,Widow(er)'s Contributory Pension,Louth,3059
2021,1,State Pension Contributory,Mayo,12158
2021,1,State Pension Non Contributory,Mayo,5430
2021,1,Widow(er)'s Contributory Pension,Mayo,3669
2021,1,State Pension Contributory,Meath,14615
2021,1,State Pension Non Contributory,Meath,2722
2021,1,Widow(er)'s Contributory Pension,Meath,4189
2021,1,State Pension Contributory,Monaghan,5234
2021,1,State Pension Non Contributory,Monaghan,1850
2021,1,Widow(er)'s Contributory Pension,Monaghan,1581
2021,1,State Pension Contributory,Offaly,6427
2021,1,State Pension Non Contributory,Offaly,1553
2021,1,Widow(er)'s Contributory Pension,Offaly,1992
2021,1,State Pension Contributory,Roscommon,6108
2021,1,State Pension Non Contributory,Roscommon,2132
2021,1,Widow(er)'s Contributory Pension,Roscommon,1825
2021,1,State Pension Contributory,Sligo,6516
2021,1,State Pension Non Contributory,Sligo,1820
2021,1,Widow(er)'s Contributory Pension,Sligo,1852
2021,1,State Pension Contributory,Tipperary,15223
2021,1,State Pension Non Contributory,Tipperary,4188
2021,1,Widow(er)'s Contributory Pension,Tipperary,4643
2021,1,State Pension Contributory,Waterford,11109
2021,1,State Pension Non Contributory,Waterford,2585
2021,1,Widow(er)'s Contributory Pension,Waterford,3214
2021,1,State Pension Contributory,Westmeath,7671
2021,1,State Pension Non Contributory,Westmeath,1731
2021,1,Widow(er)'s Contributory Pension,Westmeath,2370
2021,1,State Pension Contributory,Wexford,13762
2021,1,State Pension Non Contributory,Wexford,4078
2021,1,Widow(er)'s Contributory Pension,Wexford,4082
2021,1,State Pension Contributory,Wicklow,13112
2021,1,State Pension Non Contributory,Wicklow,2234
2021,1,Widow(er)'s Contributory Pension,Wicklow,3457
2021,1,Household Benefits,Carlow,1114
2021,1,Household Benefits,Carlow,1518
2021,1,Rent Supplement,Carlow,196
2021,1,Household Benefits,Cavan,1357
2021,1,Household Benefits,Cavan,1877
2021,1,Rent Supplement,Cavan,225
2021,1,Household Benefits,Clare,2177
2021,1,Household Benefits,Clare,3111
2021,1,Rent Supplement,Clare,172
2021,1,Household Benefits,Cork,8410
2021,1,Household Benefits,Cork,14546
2021,1,Rent Supplement,Cork,2479
2021,1,Household Benefits,Donegal,3460
2021,1,Household Benefits,Donegal,3207
2021,1,Rent Supplement,Donegal,172
2021,1,Household Benefits,Dublin,17197
2021,1,Household Benefits,Dublin,38680
2021,1,Rent Supplement,Dublin,10515
2021,1,Household Benefits,Galway,4114
2021,1,Household Benefits,Galway,5421
2021,1,Rent Supplement,Galway,886
2021,1,Household Benefits,Kerry,2774
2021,1,Household Benefits,Kerry,3375
2021,1,Rent Supplement,Kerry,825
2021,1,Household Benefits,Kildare,2597
2021,1,Household Benefits,Kildare,4885
2021,1,Rent Supplement,Kildare,962
2021,1,Household Benefits,Kilkenny,1534
2021,1,Household Benefits,Kilkenny,2369
2021,1,Rent Supplement,Kilkenny,185
2021,1,Household Benefits,Laois,1563
2021,1,Household Benefits,Laois,1736
2021,1,Rent Supplement,Laois,183
2021,1,Household Benefits,Leitrim,725
2021,1,Household Benefits,Leitrim,1029
2021,1,Rent Supplement,Leitrim,71
2021,1,Household Benefits,Limerick,3670
2021,1,Household Benefits,Limerick,5515
2021,1,Rent Supplement,Limerick,511
2021,1,Household Benefits,Longford,1093
2021,1,Household Benefits,Longford,1307
2021,1,Rent Supplement,Longford,77
2021,1,Household Benefits,Louth,2159
2021,1,Household Benefits,Louth,3242
2021,1,Rent Supplement,Louth,175
2021,1,Household Benefits,Mayo,2758
2021,1,Household Benefits,Mayo,3709
2021,1,Rent Supplement,Mayo,327
2021,1,Household Benefits,Meath,2210
2021,1,Household Benefits,Meath,4172
2021,1,Rent Supplement,Meath,367
2021,1,Household Benefits,Monaghan,966
2021,1,Household Benefits,Monaghan,1456
2021,1,Rent Supplement,Monaghan,137
2021,1,Household Benefits,Offaly,1503
2021,1,Household Benefits,Offaly,1644
2021,1,Rent Supplement,Offaly,82
2021,1,Household Benefits,Roscommon,1361
2021,1,Household Benefits,Roscommon,1858
2021,1,Rent Supplement,Roscommon,149
2021,1,Household Benefits,Sligo,1264
2021,1,Household Benefits,Sligo,2011
2021,1,Rent Supplement,Sligo,158
2021,1,Household Benefits,Tipperary,3408
2021,1,Household Benefits,Tipperary,4583
2021,1,Rent Supplement,Tipperary,214
2021,1,Household Benefits,Waterford,2230
2021,1,Household Benefits,Waterford,3338
2021,1,Rent Supplement,Waterford,159
2021,1,Household Benefits,Westmeath,1706
2021,1,Household Benefits,Westmeath,2236
2021,1,Rent Supplement,Westmeath,414
2021,1,Household Benefits,Wexford,2954
2021,1,Household Benefits,Wexford,3692
2021,1,Rent Supplement,Wexford,460
2021,1,Household Benefits,Wicklow,1868
2021,1,Household Benefits,Wicklow,3780
2021,1,Rent Supplement,Wicklow,736
2021,1,Maternity Benefit,Carlow,348
2021,1,One Parent Family Payment,Carlow,575
2021,1,Parents Benefit,Carlow,79
2021,1,Paternity Benefit,Carlow,77
2021,1,Pandemic Unemployment Claim,Carlow,6074
2021,1,Jobseekers Allowance,Carlow,2621
2021,1,Jobseekers Benefit,Carlow,732
2021,1,Widows Non Contributory Pension,Carlow,12
2021,1,Maternity Benefit,Cavan,485
2021,1,One Parent Family Payment,Cavan,487
2021,1,Parents Benefit,Cavan,123
2021,1,Paternity Benefit,Cavan,108
2021,1,Pandemic Unemployment Claim,Cavan,8730
2021,1,Jobseekers Allowance,Cavan,2784
2021,1,Jobseekers Benefit,Cavan,798
2021,1,Widows Non Contributory Pension,Cavan,25
2021,1,Maternity Benefit,Clare,695
2021,1,One Parent Family Payment,Clare,823
2021,1,Parents Benefit,Clare,168
2021,1,Paternity Benefit,Clare,130
2021,1,Pandemic Unemployment Claim,Clare,13665
2021,1,Jobseekers Allowance,Clare,4126
2021,1,Jobseekers Benefit,Clare,1741
2021,1,Widows Non Contributory Pension,Clare,42
2021,1,Maternity Benefit,Cork,3492
2021,1,One Parent Family Payment,Cork,3978
2021,1,Parents Benefit,Cork,862
2021,1,Paternity Benefit,Cork,804
2021,1,Pandemic Unemployment Claim,Cork,58548
2021,1,Jobseekers Allowance,Cork,12724
2021,1,Jobseekers Benefit,Cork,5563
2021,1,Widows Non Contributory Pension,Cork,117
