"STATISTIC","Statistic Label","TLIST(Q1)","Quarter","C02199V02655","Sex","C01999V02434","ILO Economic Status","UNIT","VALUE"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","-","Both sexes","05","In employment part-time - not underemployed","Thousand","339.5"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","-","Both sexes","06","In employment part-time - underemployed","Thousand","118.4"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","-","Both sexes","07","Unemployed","Thousand","234"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","-","Both sexes","08","Unemployed seeking full-time work/future job-starter","Thousand","202.1"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","-","Both sexes","09","Unemployed seeking part-time work","Thousand","24.1"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","-","Both sexes","10","Not in labour force","Thousand","1429.8"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","-","Both sexes","11","Potential additional labour force","Thousand","39.3"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","-","Both sexes","12","Others not in labour force","Thousand","1390.5"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","-","Both sexes","14","Unemployed seeking work as self-employed","Thousand","7.8"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","1","Male","-","All ILO economic status","Thousand","1801.6"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","1","Male","01","In labour force","Thousand","1233.9"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","1","Male","02","In employment","Thousand","1094.1"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","1","Male","03","In employment full-time","Thousand","945.1"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","1","Male","04","In employment part-time","Thousand","149"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","1","Male","05","In employment part-time - not underemployed","Thousand","93.2"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","1","Male","06","In employment part-time - underemployed","Thousand","55.8"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","1","Male","07","Unemployed","Thousand","139.8"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","1","Male","08","Unemployed seeking full-time work/future job-starter","Thousand","129"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","1","Male","09","Unemployed seeking part-time work","Thousand","4"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","1","Male","10","Not in labour force","Thousand","567.7"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","1","Male","11","Potential additional labour force","Thousand","22.1"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","1","Male","12","Others not in labour force","Thousand","545.6"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","1","Male","14","Unemployed seeking work as self-employed","Thousand","6.8"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","2","Female","-","All ILO economic status","Thousand","1874.6"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","2","Female","01","In labour force","Thousand","1012.5"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","2","Female","02","In employment","Thousand","918.3"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","2","Female","03","In employment full-time","Thousand","609.5"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","2","Female","04","In employment part-time","Thousand","308.8"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","2","Female","05","In employment part-time - not underemployed","Thousand","246.2"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","2","Female","06","In employment part-time - underemployed","Thousand","62.6"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","2","Female","07","Unemployed","Thousand","94.2"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","2","Female","08","Unemployed seeking full-time work/future job-starter","Thousand","73.2"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","2","Female","09","Unemployed seeking part-time work","Thousand","20"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","2","Female","10","Not in labour force","Thousand","862.1"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","2","Female","11","Potential additional labour force","Thousand","17.2"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","2","Female","12","Others not in labour force","Thousand","844.9"
"QLF01C01","Persons aged 15 years and over","20151","2015Q1","2","Female","14","Unemployed seeking work as self-employed","Thousand",""
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","-","Both sexes","-","All ILO economic status","Thousand","3686.1"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","-","Both sexes","01","In labour force","Thousand","2281.8"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","-","Both sexes","02","In employment","Thousand","2047.7"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","-","Both sexes","03","In employment full-time","Thousand","1577.7"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","-","Both sexes","04","In employment part-time","Thousand","470"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","-","Both sexes","05","In employment part-time - not underemployed","Thousand","344.3"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","-","Both sexes","06","In employment part-time - underemployed","Thousand","125.7"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","-","Both sexes","07","Unemployed","Thousand","234.1"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","-","Both sexes","08","Unemployed seeking full-time work/future job-starter","Thousand","201.9"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","-","Both sexes","09","Unemployed seeking part-time work","Thousand","25.1"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","-","Both sexes","10","Not in labour force","Thousand","1404.3"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","-","Both sexes","11","Potential additional labour force","Thousand","40.9"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","-","Both sexes","12","Others not in labour force","Thousand","1363.4"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","-","Both sexes","14","Unemployed seeking work as self-employed","Thousand","7.1"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","1","Male","-","All ILO economic status","Thousand","1806"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","1","Male","01","In labour force","Thousand","1250"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","1","Male","02","In employment","Thousand","1113.7"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","1","Male","03","In employment full-time","Thousand","959.2"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","1","Male","04","In employment part-time","Thousand","154.5"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","1","Male","05","In employment part-time - not underemployed","Thousand","95.9"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","1","Male","06","In employment part-time - underemployed","Thousand","58.6"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","1","Male","07","Unemployed","Thousand","136.3"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","1","Male","08","Unemployed seeking full-time work/future job-starter","Thousand","127.2"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","1","Male","09","Unemployed seeking part-time work","Thousand","4.2"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","1","Male","10","Not in labour force","Thousand","556"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","1","Male","11","Potential additional labour force","Thousand","22.3"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","1","Male","12","Others not in labour force","Thousand","533.6"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","1","Male","14","Unemployed seeking work as self-employed","Thousand","4.9"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","2","Female","-","All ILO economic status","Thousand","1880.1"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","2","Female","01","In labour force","Thousand","1031.8"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","2","Female","02","In employment","Thousand","934"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","2","Female","03","In employment full-time","Thousand","618.5"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","2","Female","04","In employment part-time","Thousand","315.5"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","2","Female","05","In employment part-time - not underemployed","Thousand","248.4"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","2","Female","06","In employment part-time - underemployed","Thousand","67.1"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","2","Female","07","Unemployed","Thousand","97.8"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","2","Female","08","Unemployed seeking full-time work/future job-starter","Thousand","74.7"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","2","Female","09","Unemployed seeking part-time work","Thousand","20.9"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","2","Female","10","Not in labour force","Thousand","848.3"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","2","Female","11","Potential additional labour force","Thousand","18.6"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","2","Female","12","Others not in labour force","Thousand","829.8"
"QLF01C01","Persons aged 15 years and over","20152","2015Q2","2","Female","14","Unemployed seeking work as self-employed","Thousand",""
"QLF01C01","Persons aged 15 years and over","20153","2015Q3","-","Both sexes","-","All ILO economic status","Thousand","3699.7"
"QLF01C01","Persons aged 15 years and over","20153","2015Q3","-","Both sexes","01","In labour force","Thousand","2304.6"
"QLF01C01","Persons aged 15 years and over","20153","2015Q3","-","Both sexes","02","In employment","Thousand","2078.6"
"QLF01C01","Persons aged 15 years and over","20153","2015Q3","-","Both sexes","03","In employment full-time","Thousand","1608.3"
"QLF01C01","Persons aged 15 years and over","20153","2015Q3","-","Both sexes","04","In employment part-time","Thousand","470.2"
"QLF01C01","Persons aged 15 years and over","20153","2015Q3","-","Both sexes","05","In employment part-time - not underemployed","Thousand","356.8"
"QLF01C01","Persons aged 15 years and over","20153","2015Q3","-","Both sexes","06","In employment part-time - underemployed","Thousand","113.5"
"QLF01C01","Persons aged 15 years and over","20153","2015Q3","-","Both sexes","07","Unemployed","Thousand","226"
"QLF01C01","Persons aged 15 years and over","20153","2015Q3","-","Both sexes","08","Unemployed seeking full-time work/future job-starter","Thousand","192.2"
"QLF01C01","Persons aged 15 years and over","20153","2015Q3","-","Both sexes","09","Unemployed seeking part-time work","Thousand","26.6"
"QLF01C01","Persons aged 15 years and over","20153","2015Q3","-","Both sexes","10","Not in labour force","Thousand","1395.2"
"QLF01C01","Persons aged 15 years and over","20153","2015Q3","-","Both sexes","11","Potential additional labour force","Thousand","36.4"
"QLF01C01","Persons aged 15 years and over","20153","2015Q3","-","Both sexes","12","Others not in labour force","Thousand","1358.7"
"QLF01C01","Persons aged 15 years and over","20153","2015Q3","-","Both sexes","14","Unemployed seeking work as self-employed","Thousand","7.2"
"QLF01C01","Persons aged 15 years and over","20153","2015Q3","1","Male","-","All ILO economic status","Thousand","1813.4"
"QLF01C01","Persons aged 15 years and over","20153","2015Q3","1","Male","01","In labour force","Thousand","1263.4"
"QLF01C01","Persons aged 15 years and over","20153","2015Q3","1","Male","02","In employment","Thousand","1131.5"
"QLF01C01","Persons aged 15 years and over","20153","2015Q3","1","Male","03","In employment full-time","Thousand","979.5"
"QLF01C01","Persons aged 15 years and over","20153","2015Q3","1","Male","04","In employment part-time","Thousand","152"
"QLF01C01","Persons aged 15 years and over","20153","2015Q3","1","Male","05","In employment part-time - not underemployed","Thousand","98.7"
"QLF01C01","Persons aged 15 years and over","20153","2015Q3","1","Male","06","In employment part-time - underemployed","Thousand","53.3"
