period,programme,scheme,scheme_description,basis,county,county_code,UGI,recipients
2018Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Dublin,DN,2ae19629-144f-13a3-e055-000000000001,14589.0
2018Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Dublin,DN,2ae19629-144f-13a3-e055-000000000001,1868.0
2018Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Dublin,DN,2ae19629-144f-13a3-e055-000000000001,49291.0
2018Q3,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Dublin,DN,2ae19629-144f-13a3-e055-000000000001,15297.0
2018Q3,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Dublin,DN,2ae19629-144f-13a3-e055-000000000001,341.0
2018Q3,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Galway,GY,2ae19629-1453-13a3-e055-000000000001,1653.0
2018Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Galway,GY,2ae19629-1453-13a3-e055-000000000001,1341.0
2018Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Galway,GY,2ae19629-1453-13a3-e055-000000000001,376.0
2018Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Galway,GY,2ae19629-1453-13a3-e055-000000000001,10457.0
2018Q3,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Galway,GY,2ae19629-1453-13a3-e055-000000000001,3592.0
2018Q3,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Galway,GY,2ae19629-1453-13a3-e055-000000000001,100.0
2018Q3,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Kerry,KY,2ae19629-1454-13a3-e055-000000000001,773.0
2018Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Kerry,KY,2ae19629-1454-13a3-e055-000000000001,958.0
2018Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Kerry,KY,2ae19629-1454-13a3-e055-000000000001,155.0
2018Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Kerry,KY,2ae19629-1454-13a3-e055-000000000001,6712.0
2018Q3,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Kerry,KY,2ae19629-1454-13a3-e055-000000000001,2542.0
2018Q3,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Kerry,KY,2ae19629-1454-13a3-e055-000000000001,72.0
2018Q3,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Kildare,KE,2ae19629-1455-13a3-e055-000000000001,1595.0
2018Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Kildare,KE,2ae19629-1455-13a3-e055-000000000001,1761.0
2018Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Kildare,KE,2ae19629-1455-13a3-e055-000000000001,342.0
2018Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Kildare,KE,2ae19629-1455-13a3-e055-000000000001,7878.0
2018Q3,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Kildare,KE,2ae19629-1455-13a3-e055-000000000001,3053.0
2018Q3,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Kildare,KE,2ae19629-1455-13a3-e055-000000000001,35.0
2018Q3,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Kilkenny,KK,2ae19629-1456-13a3-e055-000000000001,581.0
2018Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Kilkenny,KK,2ae19629-1456-13a3-e055-000000000001,755.0
2018Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Kilkenny,KK,2ae19629-1456-13a3-e055-000000000001,116.0
2018Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Kilkenny,KK,2ae19629-1456-13a3-e055-000000000001,4420.0
2018Q3,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Kilkenny,KK,2ae19629-1456-13a3-e055-000000000001,1348.0
2018Q3,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Kilkenny,KK,2ae19629-1456-13a3-e055-000000000001,22.0
2018Q3,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Laois,LS,2ae19629-143e-13a3-e055-000000000001,508.0
2018Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Laois,LS,2ae19629-143e-13a3-e055-000000000001,661.0
2018Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Laois,LS,2ae19629-143e-13a3-e055-000000000001,105.0
2018Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Laois,LS,2ae19629-143e-13a3-e055-000000000001,3996.0
2018Q3,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Laois,LS,2ae19629-143e-13a3-e055-000000000001,1104.0
2018Q3,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Laois,LS,2ae19629-143e-13a3-e055-000000000001,27.0
2018Q3,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Leitrim,LM,2ae19629-143f-13a3-e055-000000000001,208.0
2018Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Leitrim,LM,2ae19629-143f-13a3-e055-000000000001,199.0
2018Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Leitrim,LM,2ae19629-143f-13a3-e055-000000000001,47.0
2018Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Leitrim,LM,2ae19629-143f-13a3-e055-000000000001,1786.0
2018Q3,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Leitrim,LM,2ae19629-143f-13a3-e055-000000000001,475.0
2018Q3,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Leitrim,LM,2ae19629-143f-13a3-e055-000000000001,11.0
2018Q3,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Limerick,LK,2ae19629-1440-13a3-e055-000000000001,1117.0
2018Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Limerick,LK,2ae19629-1440-13a3-e055-000000000001,1966.0
2018Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Limerick,LK,2ae19629-1440-13a3-e055-000000000001,246.0
2018Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Limerick,LK,2ae19629-1440-13a3-e055-000000000001,8544.0
2018Q3,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Limerick,LK,2ae19629-1440-13a3-e055-000000000001,2337.0
2018Q3,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Limerick,LK,2ae19629-1440-13a3-e055-000000000001,64.0
2018Q3,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Longford,LD,2ae19629-1441-13a3-e055-000000000001,243.0
2018Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Longford,LD,2ae19629-1441-13a3-e055-000000000001,417.0
2018Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Longford,LD,2ae19629-1441-13a3-e055-000000000001,46.0
2018Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Longford,LD,2ae19629-1441-13a3-e055-000000000001,2506.0
2018Q3,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Longford,LD,2ae19629-1441-13a3-e055-000000000001,567.0
2018Q3,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Longford,LD,2ae19629-1441-13a3-e055-000000000001,22.0
2018Q3,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Louth,LH,2ae19629-1442-13a3-e055-000000000001,679.0
2018Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Louth,LH,2ae19629-1442-13a3-e055-000000000001,1494.0
2018Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Louth,LH,2ae19629-1442-13a3-e055-000000000001,150.0
2018Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Louth,LH,2ae19629-1442-13a3-e055-000000000001,7577.0
2018Q3,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Louth,LH,2ae19629-1442-13a3-e055-000000000001,1615.0
2018Q3,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Louth,LH,2ae19629-1442-13a3-e055-000000000001,47.0
2018Q3,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Mayo,MO,2ae19629-1443-13a3-e055-000000000001,714.0
2018Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Mayo,MO,2ae19629-1443-13a3-e055-000000000001,850.0
2018Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Mayo,MO,2ae19629-1443-13a3-e055-000000000001,156.0
2018Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Mayo,MO,2ae19629-1443-13a3-e055-000000000001,6456.0
2018Q3,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Mayo,MO,2ae19629-1443-13a3-e055-000000000001,1777.0
2018Q3,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Mayo,MO,2ae19629-1443-13a3-e055-000000000001,68.0
2018Q3,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Meath,MH,2ae19629-1444-13a3-e055-000000000001,1379.0
2018Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Meath,MH,2ae19629-1444-13a3-e055-000000000001,1403.0
2018Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Meath,MH,2ae19629-1444-13a3-e055-000000000001,305.0
2018Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Meath,MH,2ae19629-1444-13a3-e055-000000000001,6869.0
2018Q3,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Meath,MH,2ae19629-1444-13a3-e055-000000000001,2724.0
2018Q3,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Meath,MH,2ae19629-1444-13a3-e055-000000000001,42.0
2018Q3,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Monaghan,MN,2ae19629-1445-13a3-e055-000000000001,441.0
2018Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Monaghan,MN,2ae19629-1445-13a3-e055-000000000001,405.0
2018Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Monaghan,MN,2ae19629-1445-13a3-e055-000000000001,108.0
2018Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Monaghan,MN,2ae19629-1445-13a3-e055-000000000001,2666.0
2018Q3,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Monaghan,MN,2ae19629-1445-13a3-e055-000000000001,814.0
2018Q3,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Monaghan,MN,2ae19629-1445-13a3-e055-000000000001,32.0
2018Q3,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Offaly,OY,2ae19629-1446-13a3-e055-000000000001,447.0
2018Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Offaly,OY,2ae19629-1446-13a3-e055-000000000001,652.0
2018Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Offaly,OY,2ae19629-1446-13a3-e055-000000000001,93.0
2018Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Offaly,OY,2ae19629-1446-13a3-e055-000000000001,3890.0
2018Q3,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Offaly,OY,2ae19629-1446-13a3-e055-000000000001,1076.0
2018Q3,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Offaly,OY,2ae19629-1446-13a3-e055-000000000001,19.0
2018Q3,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Roscommon,RN,2ae19629-1447-13a3-e055-000000000001,381.0
2018Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Roscommon,RN,2ae19629-1447-13a3-e055-000000000001,346.0
2018Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Roscommon,RN,2ae19629-1447-13a3-e055-000000000001,86.0
2018Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Roscommon,RN,2ae19629-1447-13a3-e055-000000000001,2681.0
2018Q3,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Roscommon,RN,2ae19629-1447-13a3-e055-000000000001,938.0
2018Q3,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Roscommon,RN,2ae19629-1447-13a3-e055-000000000001,24.0
2018Q3,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Sligo,SO,2ae19629-1449-13a3-e055-000000000001,374.0
2018Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Sligo,SO,2ae19629-1449-13a3-e055-000000000001,523.0
2018Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Sligo,SO,2ae19629-1449-13a3-e055-000000000001,103.0
2018Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Sligo,SO,2ae19629-1449-13a3-e055-000000000001,3554.0
2018Q3,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Sligo,SO,2ae19629-1449-13a3-e055-000000000001,905.0
2018Q3,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Sligo,SO,2ae19629-1449-13a3-e055-000000000001,21.0
2018Q3,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Tipperary,TY,2ae19629-144a-13a3-e055-000000000001,947.0
2018Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Tipperary,TY,2ae19629-144a-13a3-e055-000000000001,1530.0
2018Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Tipperary,TY,2ae19629-144a-13a3-e055-000000000001,208.0
2018Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Tipperary,TY,2ae19629-144a-13a3-e055-000000000001,8297.0
2018Q3,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Tipperary,TY,2ae19629-144a-13a3-e055-000000000001,2173.0
2018Q3,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Tipperary,TY,2ae19629-144a-13a3-e055-000000000001,70.0
2018Q3,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Unknown,XX,unknown,636.0
2018Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Unknown,XX,unknown,124.0
2018Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Unknown,XX,unknown,73.0
2018Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Unknown,XX,unknown,835.0
2018Q3,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Unknown,XX,unknown,1203.0
2018Q3,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Unknown,XX,unknown,6.0
2018Q3,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Waterford,WD,2ae19629-144b-13a3-e055-000000000001,640.0
2018Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Waterford,WD,2ae19629-144b-13a3-e055-000000000001,1392.0
2018Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Waterford,WD,2ae19629-144b-13a3-e055-000000000001,156.0
2018Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Waterford,WD,2ae19629-144b-13a3-e055-000000000001,7190.0
2018Q3,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Waterford,WD,2ae19629-144b-13a3-e055-000000000001,1777.0
2018Q3,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Waterford,WD,2ae19629-144b-13a3-e055-000000000001,23.0
2018Q3,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Westmeath,WH,2ae19629-144c-13a3-e055-000000000001,522.0
2018Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Westmeath,WH,2ae19629-144c-13a3-e055-000000000001,711.0
2018Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Westmeath,WH,2ae19629-144c-13a3-e055-000000000001,115.0
2018Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Westmeath,WH,2ae19629-144c-13a3-e055-000000000001,4705.0
2018Q3,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Westmeath,WH,2ae19629-144c-13a3-e055-000000000001,1242.0
2018Q3,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Westmeath,WH,2ae19629-144c-13a3-e055-000000000001,31.0
2018Q3,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Wexford,WX,2ae19629-144d-13a3-e055-000000000001,808.0
2018Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Wexford,WX,2ae19629-144d-13a3-e055-000000000001,1481.0
2018Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Wexford,WX,2ae19629-144d-13a3-e055-000000000001,187.0
2018Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Wexford,WX,2ae19629-144d-13a3-e055-000000000001,9238.0
2018Q3,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Wexford,WX,2ae19629-144d-13a3-e055-000000000001,2244.0
2018Q3,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Wexford,WX,2ae19629-144d-13a3-e055-000000000001,57.0
2018Q3,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Wicklow,WW,2ae19629-144e-13a3-e055-000000000001,893.0
2018Q3,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Wicklow,WW,2ae19629-144e-13a3-e055-000000000001,1211.0
2018Q3,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Wicklow,WW,2ae19629-144e-13a3-e055-000000000001,184.0
2018Q3,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Wicklow,WW,2ae19629-144e-13a3-e055-000000000001,5702.0
2018Q3,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Wicklow,WW,2ae19629-144e-13a3-e055-000000000001,1962.0
2018Q3,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Wicklow,WW,2ae19629-144e-13a3-e055-000000000001,38.0
2018Q4,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,All,All,XX,8443.0
2018Q4,Children,CB,Child Benefit,Social Assistance,All,All,XX,640582.0
2018Q4,Children,FIS,Working Family Payment,Social Assistance,All,All,XX,58582.0
2018Q4,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,Carlow,CW,2ae19629-143d-13a3-e055-000000000001,213.0
2018Q4,Children,CB,Child Benefit,Social Assistance,Carlow,CW,2ae19629-143d-13a3-e055-000000000001,8496.0
2018Q4,Children,FIS,Working Family Payment,Social Assistance,Carlow,CW,2ae19629-143d-13a3-e055-000000000001,925.0
2018Q4,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,Cavan,CN,2ae19629-1448-13a3-e055-000000000001,174.0
2018Q4,Children,CB,Child Benefit,Social Assistance,Cavan,CN,2ae19629-1448-13a3-e055-000000000001,10610.0
2018Q4,Children,FIS,Working Family Payment,Social Assistance,Cavan,CN,2ae19629-1448-13a3-e055-000000000001,1374.0
2018Q4,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,Clare,CE,2ae19629-1450-13a3-e055-000000000001,169.0
2018Q4,Children,CB,Child Benefit,Social Assistance,Clare,CE,2ae19629-1450-13a3-e055-000000000001,15845.0
2018Q4,Children,FIS,Working Family Payment,Social Assistance,Clare,CE,2ae19629-1450-13a3-e055-000000000001,1318.0
2018Q4,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,Cork,CK,2ae19629-1451-13a3-e055-000000000001,757.0
2018Q4,Children,CB,Child Benefit,Social Assistance,Cork,CK,2ae19629-1451-13a3-e055-000000000001,70793.0
